Topic,Search keyword,merged_text,cleaned_text,text_translated,topic_id,topic_label
社會弱勢議題,經濟弱勢,"對弱勢的照顧?貧窮線標準?黃國昌提問還需研議多久? 
柯文哲#眾青論壇#2024 #民進黨#賴清德#蔡英文#綠電#民意#派系#新潮流#網軍#前瞻計畫#大撒幣#政績#貪污#立法委員#綠營# ...",對弱勢的照顧 貧窮線標準 黃國昌提問還需研議多久 柯文哲 眾青論壇 2024 民進黨 賴清德 蔡英文 綠電 民意 派系 新潮流 網軍 前瞻計畫 大撒幣 政績 貪污 立法委員 綠營,對弱勢的照顧 貧窮線標準 黃國昌提問還需研議多久 柯文哲 眾青論壇 2024 民進黨 賴清德 蔡英文 綠電 民意 派系 新潮流 網軍 前瞻計畫 大撒幣 政績 貪污 立法委員 綠營,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"0706 多頭格局再次出現   牛市回歸嗎?       如何用技術面    觀察後續的趨勢變化 
學會技術面，從股市小白變右側交易手/常勝軍。 讀會籌碼面，跟大戶鬥智勝券在握。 ※管控好風險，實現低風險與高獲利。",0706 多頭格局再次出現 牛市回歸嗎 如何用技術面 觀察後續的趨勢變化 學會技術面 從股市小白變右側交易手 常勝軍 讀會籌碼面 跟大戶鬥智勝券在握 管控好風險 實現低風險與高獲利,0706 多頭格局再次出現 牛市回歸嗎 如何用技術面 觀察後續的趨勢變化 學會技術面 從股市小白變右側交易手 常勝軍 讀會籌碼面 跟大戶鬥智勝券在握 管控好風險 實現低風險與高獲利,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"【大昌期貨】2025年07月10日期貨觀點-曙光! 
指數再一次來到區間上緣的壓力帶，現時由關稅稅率、均線糾結、以及籌碼三股力量的匯流，決定短線的強弱方向，籌碼的拉扯是 ...",大昌期貨 2025年07月10日期貨觀點 曙光 指數再一次來到區間上緣的壓力帶 現時由關稅稅率 均線糾結 以及籌碼三股力量的匯流 決定短線的強弱方向 籌碼的拉扯是,大昌期貨 2025年07月10日期貨觀點 曙光 指數再一次來到區間上緣的壓力帶 現時由關稅稅率 均線糾結 以及籌碼三股力量的匯流 決定短線的強弱方向 籌碼的拉扯是,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"2027台南鐵路地下化通車後樹林街光華街路口改造&quot;東西兩側道路銜接2025.6.28 
台南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027.4.1 工程經費51億2907萬7000元每1m成本238萬1187元2025.6.28 ...",2027台南鐵路地下化通車後樹林街光華街路口改造 quot 東西兩側道路銜接2025 6 28 台南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027 4 1 工程經費51億2907萬7000元每1m成本238萬1187元2025 6 28,2027臺南鐵路地下化通車後樹林街光華街路口改造 quot 東西兩側道路銜接2025 6 28 臺南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027 4 1 工程經費51億2907萬7000元每1m成本238萬1187元2025 6 28,1,1_元_地下_南鐵路_萬
社會弱勢議題,經濟弱勢,"曾博恩炎亞綸是否捐錢幫助過社會不能與他們是否造成文化傷害與倫理遮蔽混為一談，更不能成為批判者噤聲的條件moral deflection 
曾博恩與友人創辦的薩泰爾娛樂常態性會在演出後捐款給社福團體，並廣泛被報導，這種「好人，至少不壞」的「刀子嘴豆腐心」 ...",曾博恩炎亞綸是否捐錢幫助過社會不能與他們是否造成文化傷害與倫理遮蔽混為一談 更不能成為批判者噤聲的條件moral deflection 曾博恩與友人創辦的薩泰爾娛樂常態性會在演出後捐款給社福團體 並廣泛被報導 這種 好人 至少不壞 的 刀子嘴豆腐心,曾博恩炎亞綸是否捐錢幫助過社會不能與他們是否造成文化傷害與倫理遮蔽混為一談 更不能成為批判者噤聲的條件moral deflection 曾博恩與友人創辦的薩泰爾娛樂常態性會在演出後捐款給社福團體 並廣泛被報導 這種 好人 至少不壞 的 刀子嘴豆腐心,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"柯雨瑞、羅安廷（2025/07/29），我國外籍家庭看護工權益保障之現況與對策---------兼論我國外籍家庭看護工權益保障之機制與加拿大及德國之比較 
中文摘要本研究以臺灣外籍家庭看護工之權益保障為核心，透過深度訪談之方式，蒐集12位不同角色的關係人，包括：外籍家庭看護 ...",柯雨瑞 羅安廷 2025 07 29 我國外籍家庭看護工權益保障之現況與對策 兼論我國外籍家庭看護工權益保障之機制與加拿大及德國之比較 中文摘要本研究以臺灣外籍家庭看護工之權益保障為核心 透過深度訪談之方式 蒐集12位不同角色的關係人 包括 外籍家庭看護,柯雨瑞 羅安廷 2025 07 29 我國外籍家庭看護工權益保障之現況與對策 兼論我國外籍家庭看護工權益保障之機制與加拿大及德國之比較 中文摘要本研究以臺灣外籍家庭看護工之權益保障為核心 透過深度訪談之方式 蒐集12位不同角色的關係人 包括 外籍家庭看護,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"【市場觀察】EP.89｜美歐協議震盪全球！美元股市創高、川普民調飆升，台灣關稅影響全面解析！ #財經 #市場趨勢解析 
《鏈話財經兩人組》EP.89｜美歐協議震盪全球！美元股市創高、川普民調飆升，台灣關稅影響全面解析！ 本集我們討論了美歐之間 ...",市場觀察 EP 89 美歐協議震盪全球 美元股市創高 川普民調飆升 台灣關稅影響全面解析 財經 市場趨勢解析 鏈話財經兩人組 EP 89 美歐協議震盪全球 美元股市創高 川普民調飆升 台灣關稅影響全面解析 本集我們討論了美歐之間,市場觀察 EP 89 美歐協議震盪全球 美元股市創高 川普民調飆升 臺灣關稅影響全面解析 財經 市場趨勢解析 鏈話財經兩人組 EP 89 美歐協議震盪全球 美元股市創高 川普民調飆升 臺灣關稅影響全面解析 本集我們討論了美歐之間,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"美國MBA貸款申請量回溫／美國續領失業救濟金人數再攀高／CNN恐懼與貪婪指數｜宏遠投資週報 2025/7/14 
宏遠投資週報2025年7月14日□股市投資人擔憂國際間可能進一步擴大貿易壁壘範圍，貿易衝突急遽升高，使國際主要股市指數漲跌 ...",美國MBA貸款申請量回溫 美國續領失業救濟金人數再攀高 CNN恐懼與貪婪指數 宏遠投資週報 2025 7 14 宏遠投資週報2025年7月14日 股市投資人擔憂國際間可能進一步擴大貿易壁壘範圍 貿易衝突急遽升高 使國際主要股市指數漲跌,美國MBA貸款申請量回溫 美國續領失業救濟金人數再攀高 CNN恐懼與貪婪指數 宏遠投資週報 2025 7 14 宏遠投資週報2025年7月14日 股市投資人擔憂國際間可能進一步擴大貿易壁壘範圍 貿易衝突急遽升高 使國際主要股市指數漲跌,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"🏖️ 出國玩、網購買東西必看！英文老師教你秒懂「匯率」，學會這些實用英文句子，讓你換錢、刷卡再也不吃虧！ 
被動聽力訓練｜無意識聽力吸收｜自然聽力培養｜零基礎也能快速提升的聽力技巧｜English Listening（附中文配音） 【每天10 ...",出國玩 網購買東西必看 英文老師教你秒懂 匯率 學會這些實用英文句子 讓你換錢 刷卡再也不吃虧 被動聽力訓練 無意識聽力吸收 自然聽力培養 零基礎也能快速提升的聽力技巧 English Listening 附中文配音 每天10,出國玩 網購買東西必看 英文老師教你秒懂 匯率 學會這些實用英文句子 讓你換錢 刷卡再也不喫虧 被動聽力訓練 無意識聽力吸收 自然聽力培養 零基礎也能快速提升的聽力技巧 English Listening 附中文配音 每天10,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,普乙英文B3U5課文美,普乙英文B3U5課文美,普乙英文B3U5課文美,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"《Boss市场快讯》貸款養老，2035年養老金耗盡預言成真 
驚爆！中國銀行竟推出“養老金貸款”，讓本就貧困的老人借錢補繳社保。這究竟是政府的“溫情關懷”，還是銀行在經濟寒冬下，對最 ...",Boss市场快讯 貸款養老 2035年養老金耗盡預言成真 驚爆 中國銀行竟推出 養老金貸款 讓本就貧困的老人借錢補繳社保 這究竟是政府的 溫情關懷 還是銀行在經濟寒冬下 對最,Boss市場快訊 貸款養老 2035年養老金耗盡預言成真 驚爆 中國銀行竟推出 養老金貸款 讓本就貧困的老人借錢補繳社保 這究竟是政府的 溫情關懷 還是銀行在經濟寒冬下 對最,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"雨果創造尚萬強是對過往不完美的誠實轉化，博恩協助炎亞綸復出卻是對錯誤符號遮蔽與再創利益 
是否也可以說雨果的女性關係混亂，所以他創造出負罪的尚萬強踽踽而行，其實寫的就是他自己。博恩與炎亞綸也能主張士林地方 ...",雨果創造尚萬強是對過往不完美的誠實轉化 博恩協助炎亞綸復出卻是對錯誤符號遮蔽與再創利益 是否也可以說雨果的女性關係混亂 所以他創造出負罪的尚萬強踽踽而行 其實寫的就是他自己 博恩與炎亞綸也能主張士林地方,雨果創造尚萬強是對過往不完美的誠實轉化 博恩協助炎亞綸復出卻是對錯誤符號遮蔽與再創利益 是否也可以說雨果的女性關係混亂 所以他創造出負罪的尚萬強踽踽而行 其實寫的就是他自己 博恩與炎亞綸也能主張士林地方,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"20250719 #做工行善團修繕#七股弱勢災戶 完成第301戶—大北門新聞網 
2025/07/19 #大北門新聞網/攝影記者：林書齊/記者：黃美香/台南報導】 為實踐黃偉哲市長「希望家園」的施政願景，勞工局「做工 ...",20250719 做工行善團修繕 七股弱勢災戶 完成第301戶 大北門新聞網 2025 07 19 大北門新聞網 攝影記者 林書齊 記者 黃美香 台南報導 為實踐黃偉哲市長 希望家園 的施政願景 勞工局 做工,20250719 做工行善團修繕 七股弱勢災戶 完成第301戶 大北門新聞網 2025 07 19 大北門新聞網 攝影記者 林書齊 記者 黃美香 臺南報導 為實踐黃偉哲市長 希望家園 的施政願景 勞工局 做工,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"▎以聽道敬拜︱主題︰學習靈巧像蛇︱林瑋玲牧師 ▎ 
以聽道敬拜︱主題︰學習靈巧像蛇︱林瑋玲牧師· 【經文:太十10-13】 1 耶穌叫了十二個門徒來，給他們權柄，能趕逐污鬼，並醫治 ...",以聽道敬拜 主題 學習靈巧像蛇 林瑋玲牧師 以聽道敬拜 主題 學習靈巧像蛇 林瑋玲牧師 經文 太十10 13 1 耶穌叫了十二個門徒來 給他們權柄 能趕逐污鬼 並醫治,以聽道敬拜 主題 學習靈巧像蛇 林瑋玲牧師 以聽道敬拜 主題 學習靈巧像蛇 林瑋玲牧師 經文 太十10 13 1 耶穌叫了十二個門徒來 給他們權柄 能趕逐污鬼 並醫治,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"(碰碰叫 v. 老而不死)🔥20250703 協商 核三公投發表會代表 關稅特別預算條例 韓國瑜 柯建銘 張啟楷 傅崐萁 吳思瑤 陳昭姿 王育敏 陳培瑜 公平會組織法 黨團協商 立法院演哪齣 
0:00 等人2:37 intro韓國瑜一、研商「中選會函請本院推薦代表參加全國性公民投票案第21案之發表會或辯論會」相關事宜。 [主文： ...",碰碰叫 v 老而不死 20250703 協商 核三公投發表會代表 關稅特別預算條例 韓國瑜 柯建銘 張啟楷 傅崐萁 吳思瑤 陳昭姿 王育敏 陳培瑜 公平會組織法 黨團協商 立法院演哪齣 0 00 等人2 37 intro韓國瑜一 研商 中選會函請本院推薦代表參加全國性公民投票案第21案之發表會或辯論會 相關事宜 主文,碰碰叫 v 老而不死 20250703 協商 核三公投發表會代表 關稅特別預算條例 韓國瑜 柯建銘 張啟楷 傅崐萁 吳思瑤 陳昭姿 王育敏 陳培瑜 公平會組織法 黨團協商 立法院演哪齣 0 00 等人2 37 intro韓國瑜一 研商 中選會函請本院推薦代表參加全國性公民投票案第21案之發表會或辯論會 相關事宜 主文,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"【机智投资生活 | Podcast🎧】AI泡沫将破？美联储会在这时候降息吗？下半年投资市场即将风向大变？ 
财经节目#外汇#关税上半年美股强势、黄金创高、油价震盪，美元却意外弱势。 本集带你快速回顾市场大局，再聊聊下半年投资人 ...",机智投资生活 Podcast AI泡沫将破 美联储会在这时候降息吗 下半年投资市场即将风向大变 财经节目 外汇 关税上半年美股强势 黄金创高 油价震盪 美元却意外弱势 本集带你快速回顾市场大局 再聊聊下半年投资人,機智投資生活 Podcast AI泡沫將破 美聯儲會在這時候降息嗎 下半年投資市場即將風向大變 財經節目 外匯 關稅上半年美股強勢 黃金創高 油價震盪 美元卻意外弱勢 本集帶你快速回顧市場大局 再聊聊下半年投資人,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"日元又崩了？ 美元狂漲背後誰在操盤？ 機會還是陷阱？ 搞懂背後邏輯，少賠錢才是真的賺！#經濟 #投資 #財富流 #財富 #money #民生 #日元 #日本 #日圓 #日本人 #美元 #美債 
日元走弱了，機會來了？ 交易真相深度解讀！ 大家好，歡迎回來！ 最近有沒有發現，日元好像又開始「鬧情緒」了？ 以前那種穩穩 ...",日元又崩了 美元狂漲背後誰在操盤 機會還是陷阱 搞懂背後邏輯 少賠錢才是真的賺 經濟 投資 財富流 財富 money 民生 日元 日本 日圓 日本人 美元 美債 日元走弱了 機會來了 交易真相深度解讀 大家好 歡迎回來 最近有沒有發現 日元好像又開始 鬧情緒 了 以前那種穩穩,日元又崩了 美元狂漲背後誰在操盤 機會還是陷阱 搞懂背後邏輯 少賠錢纔是真的賺 經濟 投資 財富流 財富 money 民生 日元 日本 日圓 日本人 美元 美債 日元走弱了 機會來了 交易真相深度解讀 大家好 歡迎回來 最近有沒有發現 日元好像又開始 鬧情緒 了 以前那種穩穩,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"香港資金流分析 2025/6/30 - 2025/7/4 - 由彭偉新提供 
Key Points: 1. 恒指全周下跌1.5%，收報23916點，波幅達682點，資金流入242.2億港元，較前周增加，但仍低於五周平均水平。 2.",香港資金流分析 2025 6 30 2025 7 4 由彭偉新提供 Key Points 1 恒指全周下跌1 5 收報23916點 波幅達682點 資金流入242 2億港元 較前周增加 但仍低於五周平均水平 2,香港資金流分析 2025 6 30 2025 7 4 由彭偉新提供 Key Points 1 恒指全周下跌1 5 收報23916點 波幅達682點 資金流入242 2億港元 較前周增加 但仍低於五週平均水平 2,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"30歲快遞員的婚姻悲劇：10萬彩禮換來『無性婚姻』？｜#農村相親 #彩禮矛盾 #無性婚姻 #及時止損 #婚姻現實 #郭延娇律师 @郭延娇律师 @冬宝的舅妈（双双） 
一位30歲的快遞員傾訴他的婚姻困境：通過相親與二婚女性結婚，支付10萬彩禮，卻換來兩年的「無性婚姻」。婚後妻子長期分房睡 ...",30歲快遞員的婚姻悲劇 10萬彩禮換來 無性婚姻 農村相親 彩禮矛盾 無性婚姻 及時止損 婚姻現實 郭延娇律师 郭延娇律师 冬宝的舅妈 双双 一位30歲的快遞員傾訴他的婚姻困境 通過相親與二婚女性結婚 支付10萬彩禮 卻換來兩年的 無性婚姻 婚後妻子長期分房睡,30歲快遞員的婚姻悲劇 10萬彩禮換來 無性婚姻 農村相親 彩禮矛盾 無性婚姻 及時止損 婚姻現實 郭延嬌律師 郭延嬌律師 冬寶的舅媽 雙雙 一位30歲的快遞員傾訴他的婚姻困境 通過相親與二婚女性結婚 支付10萬彩禮 卻換來兩年的 無性婚姻 婚後妻子長期分房睡,2,2_婚姻_歲_媽媽_困境
社會弱勢議題,經濟弱勢,"“五倍股”、“十倍股”的重要基因是什么？比较优势！为什么有“比较优势”的标的要“广泛参与”？当前市场的有利因素和不利因素有哪些？什么因素将主导长、短期市场？《意见》20250628——《美股一周谈》 
五倍股”、“十倍股”的重要基因是什么？“比较优势”！“比较优势”到底是什么， 有“比较优势”的公司如何寻找？为什么对具有“比较优势” ...",五倍股 十倍股 的重要基因是什么 比较优势 为什么有 比较优势 的标的要 广泛参与 当前市场的有利因素和不利因素有哪些 什么因素将主导长 短期市场 意见 20250628 美股一周谈 五倍股 十倍股 的重要基因是什么 比较优势 比较优势 到底是什么 有 比较优势 的公司如何寻找 为什么对具有 比较优势,五倍股 十倍股 的重要基因是什麼 比較優勢 爲什麼有 比較優勢 的標的要 廣泛參與 當前市場的有利因素和不利因素有哪些 什麼因素將主導長 短期市場 意見 20250628 美股一週談 五倍股 十倍股 的重要基因是什麼 比較優勢 比較優勢 到底是什麼 有 比較優勢 的公司如何尋找 爲什麼對具有 比較優勢,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"台灣普發一萬的反思 
2023年台灣政府因超徵稅收發放「全民現金一萬元」，這項政策短期刺激了消費，也收穫不少掌聲。但深入一看，卻藏著許多值得 ...",台灣普發一萬的反思 2023年台灣政府因超徵稅收發放 全民現金一萬元 這項政策短期刺激了消費 也收穫不少掌聲 但深入一看 卻藏著許多值得,臺灣普發一萬的反思 2023年臺灣政府因超徵稅收發放 全民現金一萬元 這項政策短期刺激了消費 也收穫不少掌聲 但深入一看 卻藏著許多值得,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"Amber Care 慈善計劃 | Beyond Transportation: Amber Care’s Mission to Bring Dignity to Medical Journeys 🚑 
自Amber Care成立以來，我們已經協助了約200宗個案和活動。無論是為癌症患者  前往醫院接受治療，還是為晚期病患轉送往寧養 ...",Amber Care 慈善計劃 Beyond Transportation Amber Care s Mission to Bring Dignity to Medical Journeys 自Amber Care成立以來 我們已經協助了約200宗個案和活動 無論是為癌症患者 前往醫院接受治療 還是為晚期病患轉送往寧養,Amber Care慈善計劃超越運輸琥珀色護理的使命 將尊嚴帶入醫學旅行自琥珀色護理成立以來成立以來200宗個案和活動宗個案和活動前往醫院接受治療前往醫院接受治療前往醫院接受治療前往醫院接受治療還是為晚期病患轉送往寧養,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"6月22日【洪灏】年中展望：40年美元霸权终结！2025终极布局：黄金暴涨+港股狂潮｜美元崩溃｜黄金投资｜港股机遇｜人民币国际化 
【会议时间】2025年6月22日   洪灏解密史诗级市场剧变： 1️⃣ 4月金融海啸全球遭遇""千年一遇""暴跌（美股两周跌超20%） 颠覆 ...",6月22日 洪灏 年中展望 40年美元霸权终结 2025终极布局 黄金暴涨 港股狂潮 美元崩溃 黄金投资 港股机遇 人民币国际化 会议时间 2025年6月22日 洪灏解密史诗级市场剧变 1 4月金融海啸全球遭遇 千年一遇 暴跌 美股两周跌超20 颠覆,6月22日 洪灝 年中展望 40年美元霸權終結 2025終極佈局 黃金暴漲 港股狂潮 美元崩潰 黃金投資 港股機遇 人民幣國際化 會議時間 2025年6月22日 洪灝解密史詩級市場劇變 1 4月金融海嘯全球遭遇 千年一遇 暴跌 美股兩週跌超20 顛覆,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"2025/07/02 匯市風暴下... IP股 光通訊 2奈米供應鏈 生技 OTC小股 #朱成志社長 
「歡迎加入Line@ID:@marbo111」 請至我們萬寶週刊的官網購買數位版萬寶週刊https://www.marboweekly.com.tw/video.html ...",2025 07 02 匯市風暴下 IP股 光通訊 2奈米供應鏈 生技 OTC小股 朱成志社長 歡迎加入Line ID marbo111 請至我們萬寶週刊的官網購買數位版萬寶週刊,2025 07 02 匯市風暴下 IP股 光通訊 2奈米供應鏈 生技 OTC小股 朱成志社長 歡迎加入Line ID marbo111 請至我們萬寶週刊的官網購買數位版萬寶週刊,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"“大而美法案”將大幅削減醫療和食品安全支出引發專家關注【AMTV】 
7月11日，美国社区媒体AcoM举办网上会议，邀请专家深入解读“大而美法案”。就在7月4日美国独立日，特朗普总统签署了一项影响 ...",大而美法案 將大幅削減醫療和食品安全支出引發專家關注 AMTV 7月11日 美国社区媒体AcoM举办网上会议 邀请专家深入解读 大而美法案 就在7月4日美国独立日 特朗普总统签署了一项影响,大而美法案 將大幅削減醫療和食品安全支出引發專家關注 AMTV 7月11日 美國社區媒體AcoM舉辦網上會議 邀請專家深入解讀 大而美法案 就在7月4日美國獨立日 特朗普總統簽署了一項影響,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"新台南車站&quot;地面站體2025.7.19台南鐵路地下化C212 
台南鐵路地下化C212 東區全長691m 根基營造巨漢工程完工日期2026.4.9 工程經費56億3646萬2025.7.19 AM1237 台南 ...",新台南車站 quot 地面站體2025 7 19台南鐵路地下化C212 台南鐵路地下化C212 東區全長691m 根基營造巨漢工程完工日期2026 4 9 工程經費56億3646萬2025 7 19 AM1237 台南,新臺南車站 quot 地面站體2025 7 19臺南鐵路地下化C212 臺南鐵路地下化C212 東區全長691m 根基營造巨漢工程完工日期2026 4 9 工程經費56億3646萬2025 7 19 AM1237 臺南,3,3_臺_工程_南鐵路_地下
社會弱勢議題,經濟弱勢,"什麼是社會階層化？馬克思與韋伯對社會階層的不同理解 
馬克思與韋伯雖然來自不同的時代背景，但兩者的階層理論都對理解今日社會提供重要視角。馬克思提醒我們，經濟資本的集中與 ...",什麼是社會階層化 馬克思與韋伯對社會階層的不同理解 馬克思與韋伯雖然來自不同的時代背景 但兩者的階層理論都對理解今日社會提供重要視角 馬克思提醒我們 經濟資本的集中與,什麼是社會階層化 馬克思與韋伯對社會階層的不同理解 馬克思與韋伯雖然來自不同的時代背景 但兩者的階層理論都對理解今日社會提供重要視角 馬克思提醒我們 經濟資本的集中與,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"【市場觀察】EP.71｜美股震盪！川普關稅風暴席捲日韓25% 特斯拉大跌，台灣逃過一劫？ #財經 #市場趨勢解析 
《鏈話財經兩人組》EP.71｜美股震盪！川普關稅風暴席捲日韓25% 特斯拉大跌，台灣逃過一劫？ 本集我們深入探討美國第一波關稅 ...",市場觀察 EP 71 美股震盪 川普關稅風暴席捲日韓25 特斯拉大跌 台灣逃過一劫 財經 市場趨勢解析 鏈話財經兩人組 EP 71 美股震盪 川普關稅風暴席捲日韓25 特斯拉大跌 台灣逃過一劫 本集我們深入探討美國第一波關稅,市場觀察 EP 71 美股震盪 川普關稅風暴席捲日韓25 特斯拉大跌 臺灣逃過一劫 財經 市場趨勢解析 鏈話財經兩人組 EP 71 美股震盪 川普關稅風暴席捲日韓25 特斯拉大跌 臺灣逃過一劫 本集我們深入探討美國第一波關稅,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"阿甘！會用經濟學三率（利率、稅率和匯率）賺錢了！ 
阿甘！會用經濟學三率（利率、稅率和匯率）賺錢了！ 1.經濟學3率:利率、稅率、匯率如何應用？ （1）假如台幣升值，這樣先像 ...",阿甘 會用經濟學三率 利率 稅率和匯率 賺錢了 阿甘 會用經濟學三率 利率 稅率和匯率 賺錢了 1 經濟學3率 利率 稅率 匯率如何應用 1 假如台幣升值 這樣先像,阿甘 會用經濟學三率 利率 稅率和匯率 賺錢了 阿甘 會用經濟學三率 利率 稅率和匯率 賺錢了 1 經濟學3率 利率 稅率 匯率如何應用 1 假如臺幣升值 這樣先像,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"淨零碳規劃管理基礎概論 L11103淨零排放專有名詞解釋 
淨零排放是全球共同應對氣候變遷的長期目標，核心概念在於「人為排放的溫室氣體總量與移除量相等，達到『零淨排』」。為實現 ...",淨零碳規劃管理基礎概論 L11103淨零排放專有名詞解釋 淨零排放是全球共同應對氣候變遷的長期目標 核心概念在於 人為排放的溫室氣體總量與移除量相等 達到 零淨排 為實現,淨零碳規劃管理基礎概論 L11103淨零排放專有名詞解釋 淨零排放是全球共同應對氣候變遷的長期目標 核心概念在於 人為排放的溫室氣體總量與移除量相等 達到 零淨排 為實現,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"台南鐵路地下化2025.7.12林森路C213大同地下道 
台南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027.4.1 工程經費51億2907萬7000元每1m成本238萬1187元2025.7.12 ...",台南鐵路地下化2025 7 12林森路C213大同地下道 台南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027 4 1 工程經費51億2907萬7000元每1m成本238萬1187元2025 7 12,臺南鐵路地下化2025 7 12林森路C213大同地下道 臺南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027 4 1 工程經費51億2907萬7000元每1m成本238萬1187元2025 7 12,1,1_元_地下_南鐵路_萬
社會弱勢議題,經濟弱勢,"林老師課堂 | 台股大漲269點！台積電爆噴25元　AI概念股全面點火！本週關鍵佈局出爐 
台股利多齊發！從台積電法說、AI資金流入、國安基金護盤，到類股強弱全面解析。掌握大盤脈動，精準切入主流族群。林老師幫你 ...",林老師課堂 台股大漲269點 台積電爆噴25元 AI概念股全面點火 本週關鍵佈局出爐 台股利多齊發 從台積電法說 AI資金流入 國安基金護盤 到類股強弱全面解析 掌握大盤脈動 精準切入主流族群 林老師幫你,林老師課堂 臺股大漲269點 臺積電爆噴25元 AI概念股全面點火 本週關鍵佈局出爐 臺股利多齊發 從臺積電法說 AI資金流入 國安基金護盤 到類股強弱全面解析 掌握大盤脈動 精準切入主流族羣 林老師幫你,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"普悠瑪通過2025.7.27台南鐵路地下化C213路橋《安全永遠是施工最高標準不能被政客為了政績犧牲》 
台南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027.4.1 工程經費51億2907萬7000元每1m成本238萬1187元2025.7.27 ...",普悠瑪通過2025 7 27台南鐵路地下化C213路橋 安全永遠是施工最高標準不能被政客為了政績犧牲 台南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027 4 1 工程經費51億2907萬7000元每1m成本238萬1187元2025 7 27,普悠瑪通過2025 7 27臺南鐵路地下化C213路橋 安全永遠是施工最高標準不能被政客為了政績犧牲 臺南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027 4 1 工程經費51億2907萬7000元每1m成本238萬1187元2025 7 27,1,1_元_地下_南鐵路_萬
社會弱勢議題,經濟弱勢,"新自強號3000通過2025.6.24台南鐵路地下化C213青年路平交道 
台南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027.4.1 工程經費51億2907萬7000元每1m成本238萬1187元2025.6.24 ...",新自強號3000通過2025 6 24台南鐵路地下化C213青年路平交道 台南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027 4 1 工程經費51億2907萬7000元每1m成本238萬1187元2025 6 24,新自強號3000通過2025 6 24臺南鐵路地下化C213青年路平交道 臺南鐵路地下化C213 東區全長2154m 新亞建設完工日期2027 4 1 工程經費51億2907萬7000元每1m成本238萬1187元2025 6 24,1,1_元_地下_南鐵路_萬
社會弱勢議題,經濟弱勢,台南民眾怎麼看普發一萬？補貼台電就是石沉大海，菜場大哥轟經濟差很多 #台灣 #taiwan #民進黨 #國民黨 #民眾黨 #街訪 #民調 #街采 #普發一萬 #民生 #台南 #台電,台南民眾怎麼看普發一萬 補貼台電就是石沉大海 菜場大哥轟經濟差很多 台灣 taiwan 民進黨 國民黨 民眾黨 街訪 民調 街采 普發一萬 民生 台南 台電,臺南民眾怎麼看普發一萬 補貼臺電就是石沉大海 菜場大哥轟經濟差很多 臺灣 taiwan 民進黨 國民黨 民眾黨 街訪 民調 街採 普發一萬 民生 臺南 臺電,0,0_的_在_與_社會
社會弱勢議題,經濟弱勢,"星巴克：多项运营指标改善，新CEO开始发力？ 
星巴克2025Q3财报电话会Discord讨论：discord.gg/2FRTjPQw OKX欧易： 邀请码：65003262 https://www.oyicn.link/ul/6CngT5 ...",星巴克 多项运营指标改善 新CEO开始发力 星巴克2025Q3财报电话会Discord讨论 discord gg 2FRTjPQw OKX欧易 邀请码 65003262,星巴克 多項運營指標改善 新CEO開始發力 星巴克2025Q3財報電話會Discord討論 discord gg 2FRTjPQw OKX歐易 邀請碼 65003262,0,0_的_在_與_社會
